subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB109047,2019-06-22,United Kingdom,Europe,34,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,84,True,
SUB109048,2019-05-12,Egypt,Middle East,47,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,85,False,2024-08-04
SUB109049,2019-06-25,United Kingdom,Europe,38,Female,Premium,22.99,1,Smart TV,Credit Card,84,True,
SUB109050,2020-04-09,United States,North America,48,Female,Standard,15.49,1,Mobile,Mobile Wallet,74,True,
SUB109051,2021-06-04,Japan,East Asia,41,Male,Basic with Ads,6.99,1,Laptop,PayPal,60,True,
SUB109052,2021-04-20,Australia,Oceania,44,Female,Premium,22.99,3,Laptop,Credit Card,62,False,2025-07-14
SUB109053,2024-11-12,Germany,Europe,50,Female,Standard,15.49,1,Smart TV,Credit Card,18,True,
SUB109054,2021-10-29,Canada,North America,31,Female,Standard,15.49,2,Mobile,Gift Card,55,True,
SUB109055,2022-03-27,Australia,Oceania,50,Male,Premium,22.99,1,Smart TV,Credit Card,50,True,
SUB109056,2025-06-03,Brazil,Latin America,33,Male,Premium,22.99,1,Game Console,PayPal,12,True,
SUB109057,2019-08-06,Egypt,Middle East,17,Male,Standard,15.49,2,Smart TV,Debit Card,83,True,
SUB109058,2021-02-07,United States,North America,31,Male,Premium,22.99,2,Smart TV,Mobile Wallet,64,True,
SUB109059,2018-01-09,Canada,North America,26,Male,Basic with Ads,6.99,1,Laptop,Carrier Billing,102,True,
SUB109060,2018-11-01,Italy,Europe,40,Male,Standard,15.49,1,Streaming Stick,Credit Card,92,False,2020-03-27
SUB109061,2019-07-01,Nigeria,Africa,32,Male,Standard,15.49,1,Mobile,Credit Card,84,False,2024-01-18
SUB109062,2026-02-27,South Korea,East Asia,37,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,3,False,2026-03-29
SUB109063,2023-11-30,Germany,Europe,49,Female,Standard,15.49,2,Laptop,Mobile Wallet,30,True,
SUB109064,2020-07-28,United States,North America,55,Female,Standard,15.49,2,Game Console,PayPal,71,False,2025-08-25
SUB109065,2021-11-17,Brazil,Latin America,39,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,55,True,
SUB109066,2016-12-25,India,South Asia,50,Female,Premium,22.99,4,Tablet,Credit Card,114,True,
SUB109067,2025-11-16,Brazil,Latin America,33,Female,Basic with Ads,6.99,1,Game Console,Credit Card,6,True,
SUB109068,2025-09-30,Mexico,Latin America,15,Non-binary,Premium,22.99,2,Smart TV,PayPal,8,True,
SUB109069,2024-10-23,India,South Asia,20,Female,Premium,22.99,4,Smart TV,Credit Card,19,True,
SUB109070,2016-12-16,United States,North America,33,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,115,True,
SUB109071,2021-05-17,India,South Asia,46,Female,Standard,15.49,2,Smart TV,PayPal,61,True,
SUB109072,2024-06-09,Mexico,Latin America,33,Male,Standard,15.49,1,Mobile,Credit Card,24,False,2025-12-15
SUB109073,2024-01-08,Mexico,Latin America,51,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,29,False,2024-12-15
SUB109074,2018-06-15,France,Europe,59,Male,Premium,22.99,1,Laptop,Credit Card,96,True,
SUB109075,2020-05-11,United States,North America,24,Female,Standard,15.49,1,Mobile,Debit Card,73,True,
SUB109076,2017-07-04,Germany,Europe,63,Male,Basic with Ads,6.99,1,Game Console,Debit Card,108,True,
SUB109077,2026-05-13,Mexico,Latin America,14,Male,Standard,15.49,1,Laptop,Debit Card,1,True,
SUB109078,2025-04-01,United States,North America,60,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,14,True,
SUB109079,2026-01-04,India,South Asia,35,Male,Standard,15.49,1,Smart TV,Mobile Wallet,4,False,2026-02-05
SUB109080,2018-09-01,South Korea,East Asia,32,Female,Standard,15.49,1,Mobile,Debit Card,94,True,
SUB109081,2025-09-03,India,South Asia,35,Male,Standard,15.49,1,Mobile,Credit Card,9,True,
SUB109082,2023-11-06,United States,North America,25,Male,Premium,22.99,4,Tablet,Credit Card,31,True,
SUB109083,2026-03-05,United States,North America,55,Female,Standard,15.49,1,Smart TV,Credit Card,2,True,
SUB109084,2021-05-18,United States,North America,27,Female,Premium,22.99,1,Smart TV,Credit Card,61,True,
SUB109085,2025-07-11,United States,North America,28,Female,Premium,22.99,3,Mobile,Debit Card,10,True,
SUB109086,2024-11-25,India,South Asia,18,Male,Premium,22.99,4,Mobile,Credit Card,18,True,
SUB109087,2025-09-16,Canada,North America,26,Female,Standard,15.49,1,Mobile,Credit Card,8,True,
SUB109088,2024-06-10,South Korea,East Asia,26,Male,Standard,15.49,1,Mobile,Debit Card,24,True,
SUB109089,2024-02-07,United Kingdom,Europe,26,Female,Premium,22.99,2,Mobile,Credit Card,28,False,2024-10-14
SUB109090,2023-12-19,Mexico,Latin America,33,Male,Premium,22.99,1,Mobile,Credit Card,29,True,
SUB109091,2022-09-21,Japan,East Asia,21,Male,Premium,22.99,2,Game Console,Credit Card,44,True,
SUB109092,2024-12-08,United States,North America,56,Female,Standard,15.49,1,Smart TV,Debit Card,18,False,2026-02-25
SUB109093,2021-02-26,United States,North America,34,Female,Standard,15.49,2,Smart TV,Gift Card,64,True,
SUB109094,2024-12-19,United States,North America,40,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,17,False,2025-06-27
SUB109095,2021-07-07,Brazil,Latin America,47,Male,Basic with Ads,6.99,1,Game Console,Credit Card,59,True,
SUB109096,2026-02-06,South Korea,East Asia,62,Male,Standard,15.49,1,Smart TV,Credit Card,3,True,
SUB109097,2025-09-30,United Kingdom,Europe,47,Female,Standard,15.49,2,Smart TV,Debit Card,8,True,
SUB109098,2020-03-28,Japan,East Asia,32,Male,Basic with Ads,6.99,1,Game Console,Debit Card,75,True,
SUB109099,2023-08-27,Thailand,Southeast Asia,22,Male,Basic with Ads,6.99,1,Smart TV,Carrier Billing,33,True,
SUB109100,2019-09-29,India,South Asia,40,Female,Premium,22.99,3,Mobile,Credit Card,81,True,
SUB109101,2023-08-27,South Korea,East Asia,49,Female,Premium,22.99,3,Mobile,Debit Card,33,False,2024-12-03
SUB109102,2019-02-28,South Korea,East Asia,37,Non-binary,Standard,15.49,2,Smart TV,Debit Card,88,True,
SUB109103,2019-04-27,Spain,Europe,36,Female,Premium,22.99,2,Game Console,Debit Card,86,True,
SUB109104,2025-12-13,Spain,Europe,38,Female,Premium,22.99,4,Mobile,Credit Card,5,False,2026-03-26
SUB109105,2021-01-30,Spain,Europe,13,Non-binary,Basic with Ads,6.99,1,Mobile,Debit Card,64,False,2022-02-15
SUB109106,2021-06-05,United States,North America,37,Male,Premium,22.99,1,Smart TV,Credit Card,60,False,2022-12-20
SUB109107,2024-12-10,United Kingdom,Europe,45,Male,Basic with Ads,6.99,1,Mobile,Credit Card,17,True,
SUB109108,2018-11-19,Germany,Europe,35,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,91,True,
SUB109109,2023-04-20,United Kingdom,Europe,50,Female,Standard,15.49,1,Game Console,PayPal,37,True,
SUB109110,2023-03-04,Sweden,Europe,51,Male,Standard,15.49,1,Mobile,Carrier Billing,39,False,2025-06-28
SUB109111,2018-05-06,India,South Asia,29,Female,Standard,15.49,1,Streaming Stick,Mobile Wallet,98,True,
SUB109112,2024-12-01,South Korea,East Asia,41,Male,Basic with Ads,6.99,1,Mobile,Carrier Billing,18,False,2025-01-20
SUB109113,2025-04-06,South Korea,East Asia,36,Female,Standard,15.49,2,Mobile,Credit Card,14,True,
SUB109114,2022-08-22,United Kingdom,Europe,13,Female,Premium,22.99,3,Smart TV,PayPal,45,False,2023-05-08
SUB109115,2024-08-27,Canada,North America,33,Female,Premium,22.99,2,Smart TV,Gift Card,21,True,
SUB109116,2025-10-02,United States,North America,22,Female,Basic with Ads,6.99,1,Laptop,Credit Card,8,False,2026-03-19
SUB109117,2024-11-11,Japan,East Asia,37,Female,Premium,22.99,4,Smart TV,Debit Card,18,True,
SUB109118,2024-08-11,Brazil,Latin America,44,Male,Standard,15.49,1,Streaming Stick,Credit Card,21,True,
SUB109119,2020-12-05,Canada,North America,33,Male,Premium,22.99,3,Streaming Stick,Mobile Wallet,66,True,
SUB109120,2023-04-03,Brazil,Latin America,24,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,38,True,
SUB109121,2022-10-17,Indonesia,Southeast Asia,39,Male,Premium,22.99,4,Tablet,Credit Card,44,False,2023-04-24
SUB109122,2020-01-16,Italy,Europe,67,Male,Standard,15.49,2,Tablet,PayPal,77,True,
SUB109123,2023-03-13,India,South Asia,13,Female,Standard,15.49,2,Smart TV,Carrier Billing,39,False,2024-07-24
SUB109124,2022-05-17,Italy,Europe,39,Female,Premium,22.99,2,Tablet,Credit Card,49,True,
SUB109125,2022-12-24,Indonesia,Southeast Asia,28,Male,Standard,15.49,2,Game Console,Gift Card,41,True,
SUB109126,2020-04-26,India,South Asia,30,Female,Standard,15.49,1,Mobile,Debit Card,74,False,2024-02-20
SUB109127,2025-09-06,Brazil,Latin America,34,Male,Standard,15.49,2,Laptop,Credit Card,8,False,2026-02-05
SUB109128,2025-11-01,India,South Asia,31,Male,Standard,15.49,1,Smart TV,Credit Card,7,True,
SUB109129,2025-06-04,Mexico,Latin America,43,Male,Basic with Ads,6.99,1,Mobile,Credit Card,12,False,2026-03-05
SUB109130,2019-01-13,United States,North America,32,Male,Standard,15.49,1,Mobile,Credit Card,89,False,2024-09-30
SUB109131,2024-04-21,Spain,Europe,13,Male,Standard,15.49,1,Smart TV,Credit Card,25,True,
SUB109132,2020-01-09,United Kingdom,Europe,52,Male,Basic with Ads,6.99,1,Game Console,Debit Card,77,True,
SUB109133,2019-06-10,Japan,East Asia,50,Female,Basic with Ads,6.99,1,Game Console,Debit Card,84,True,
SUB109134,2025-04-02,United States,North America,28,Female,Basic with Ads,6.99,1,Streaming Stick,PayPal,14,False,2026-01-24
SUB109135,2019-02-11,Spain,Europe,36,Male,Standard,15.49,2,Mobile,Credit Card,88,False,2019-06-02
SUB109136,2020-10-07,South Korea,East Asia,51,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,68,False,2022-12-13
SUB109137,2018-05-29,Brazil,Latin America,49,Male,Basic with Ads,6.99,1,Laptop,PayPal,97,True,
SUB109138,2025-09-27,India,South Asia,53,Male,Standard,15.49,1,Laptop,PayPal,8,True,
SUB109139,2021-11-19,United States,North America,40,Male,Premium,22.99,3,Game Console,Debit Card,55,True,
SUB109140,2025-12-17,United Kingdom,Europe,46,Non-binary,Basic with Ads,6.99,1,Tablet,Credit Card,5,True,
SUB109141,2023-10-30,Argentina,Latin America,54,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,31,True,
SUB109142,2023-11-29,United States,North America,31,Female,Standard,15.49,1,Mobile,PayPal,30,True,
SUB109143,2024-08-10,Mexico,Latin America,41,Non-binary,Standard,15.49,2,Mobile,Credit Card,22,True,
SUB109144,2021-11-07,United States,North America,13,Male,Premium,22.99,1,Game Console,Credit Card,55,False,2023-12-15
SUB109145,2026-02-05,Spain,Europe,15,Female,Premium,22.99,2,Mobile,Credit Card,3,True,
SUB109146,2023-06-27,United States,North America,42,Female,Standard,15.49,2,Smart TV,Mobile Wallet,35,True,
SUB109147,2023-09-13,United Kingdom,Europe,44,Male,Basic with Ads,6.99,1,Mobile,PayPal,33,True,
SUB109148,2019-01-07,India,South Asia,30,Female,Basic with Ads,6.99,1,Smart TV,PayPal,90,True,
SUB109149,2026-04-27,United States,North America,28,Female,Premium,22.99,3,Smart TV,PayPal,1,True,
SUB109150,2021-10-08,India,South Asia,31,Female,Standard,15.49,1,Game Console,Gift Card,56,True,
SUB109151,2019-12-31,India,South Asia,38,Male,Basic with Ads,6.99,1,Laptop,Carrier Billing,78,False,2022-07-16
SUB109152,2023-04-14,South Korea,East Asia,13,Female,Standard,15.49,2,Smart TV,Credit Card,38,False,2025-08-03
SUB109153,2024-10-07,Thailand,Southeast Asia,42,Female,Standard,15.49,1,Mobile,Credit Card,20,True,
SUB109154,2019-11-01,South Korea,East Asia,36,Female,Standard,15.49,2,Smart TV,Carrier Billing,80,True,
SUB109155,2025-08-06,Nigeria,Africa,39,Male,Basic with Ads,6.99,1,Tablet,Debit Card,9,True,
SUB109156,2023-07-28,South Korea,East Asia,34,Male,Standard,15.49,1,Laptop,Mobile Wallet,34,True,
SUB109157,2025-12-23,United States,North America,18,Male,Standard,15.49,1,Smart TV,Debit Card,5,False,2026-01-29
SUB109158,2018-09-08,United States,North America,21,Female,Standard,15.49,2,Smart TV,PayPal,94,True,
SUB109159,2024-10-09,United Kingdom,Europe,55,Male,Premium,22.99,3,Tablet,Debit Card,20,True,
SUB109160,2021-09-07,India,South Asia,27,Non-binary,Standard,15.49,2,Game Console,Mobile Wallet,57,True,
SUB109161,2026-01-24,Italy,Europe,46,Female,Standard,15.49,1,Streaming Stick,Credit Card,4,True,
SUB109162,2023-03-10,Mexico,Latin America,21,Undisclosed,Standard,15.49,2,Smart TV,Credit Card,39,True,
SUB109163,2023-05-17,Japan,East Asia,35,Female,Standard,15.49,2,Mobile,Mobile Wallet,37,True,
SUB109164,2023-08-05,South Korea,East Asia,30,Female,Premium,22.99,3,Smart TV,Credit Card,34,True,
SUB109165,2024-08-31,United Kingdom,Europe,32,Male,Basic with Ads,6.99,1,Game Console,Mobile Wallet,21,False,2025-02-27
SUB109166,2024-07-06,Brazil,Latin America,31,Male,Premium,22.99,1,Mobile,Credit Card,23,True,
SUB109167,2023-10-02,United States,North America,54,Male,Basic with Ads,6.99,1,Game Console,Carrier Billing,32,False,2025-08-09
SUB109168,2021-01-01,United States,North America,61,Female,Basic with Ads,6.99,1,Mobile,Credit Card,65,True,
SUB109169,2024-10-29,India,South Asia,39,Male,Premium,22.99,1,Smart TV,Credit Card,19,True,
SUB109170,2020-11-01,United States,North America,30,Male,Standard,15.49,1,Mobile,Credit Card,67,True,
SUB109171,2025-08-31,Mexico,Latin America,18,Female,Premium,22.99,4,Streaming Stick,Gift Card,9,False,2025-12-01
SUB109172,2023-10-06,United States,North America,17,Male,Premium,22.99,3,Game Console,Credit Card,32,True,
SUB109173,2019-06-09,United States,North America,54,Female,Standard,15.49,2,Mobile,Debit Card,84,True,
SUB109174,2025-07-17,Nigeria,Africa,16,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,10,True,
SUB109175,2025-05-20,Egypt,Middle East,30,Female,Standard,15.49,1,Smart TV,Credit Card,12,True,
SUB109176,2020-05-07,South Korea,East Asia,38,Male,Premium,22.99,3,Smart TV,Credit Card,73,True,
SUB109177,2022-07-14,South Korea,East Asia,13,Male,Basic with Ads,6.99,1,Smart TV,PayPal,47,True,
SUB109178,2024-04-07,France,Europe,19,Male,Standard,15.49,2,Mobile,Debit Card,26,False,2026-03-02
SUB109179,2025-11-07,United States,North America,18,Female,Basic with Ads,6.99,1,Laptop,Gift Card,6,False,2026-03-11
SUB109180,2025-03-30,United Kingdom,Europe,27,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,14,True,
SUB109181,2026-05-29,United States,North America,39,Male,Standard,15.49,1,Streaming Stick,Credit Card,1,True,
SUB109182,2021-12-10,United Kingdom,Europe,49,Male,Standard,15.49,1,Mobile,Mobile Wallet,54,True,
SUB109183,2025-11-14,Sweden,Europe,27,Male,Premium,22.99,4,Mobile,Credit Card,6,True,
SUB109184,2020-06-19,France,Europe,29,Female,Standard,15.49,2,Mobile,Credit Card,72,True,
SUB109185,2022-03-09,Sweden,Europe,34,Male,Premium,22.99,2,Tablet,Credit Card,51,True,
SUB109186,2021-08-24,France,Europe,25,Male,Standard,15.49,2,Game Console,Gift Card,58,False,2022-12-22
SUB109187,2018-07-17,Brazil,Latin America,41,Female,Premium,22.99,4,Tablet,Credit Card,95,True,
SUB109188,2022-08-28,France,Europe,41,Male,Basic with Ads,6.99,1,Mobile,Credit Card,45,True,
SUB109189,2025-02-13,Mexico,Latin America,13,Female,Premium,22.99,4,Game Console,Gift Card,15,True,
SUB109190,2023-11-02,South Korea,East Asia,44,Male,Basic with Ads,6.99,1,Mobile,Debit Card,31,True,
SUB109191,2024-08-01,India,South Asia,37,Female,Premium,22.99,4,Smart TV,Credit Card,22,True,
SUB109192,2025-04-09,South Korea,East Asia,39,Male,Premium,22.99,3,Smart TV,Mobile Wallet,13,True,
SUB109193,2021-06-07,India,South Asia,51,Female,Premium,22.99,4,Streaming Stick,Mobile Wallet,60,True,
SUB109194,2025-01-09,South Korea,East Asia,13,Male,Standard,15.49,2,Streaming Stick,Debit Card,16,False,2025-04-07
SUB109195,2025-08-12,United States,North America,19,Female,Basic with Ads,6.99,1,Game Console,Mobile Wallet,9,False,2025-09-19
SUB109196,2026-01-25,Japan,East Asia,35,Female,Premium,22.99,4,Laptop,Credit Card,4,True,
SUB109197,2020-07-08,United States,North America,13,Female,Standard,15.49,2,Laptop,Mobile Wallet,71,True,
SUB109198,2025-08-19,India,South Asia,33,Female,Standard,15.49,2,Tablet,Credit Card,9,True,
SUB109199,2026-01-12,South Korea,East Asia,46,Male,Standard,15.49,2,Mobile,Carrier Billing,4,True,
SUB109200,2023-12-25,United States,North America,41,Female,Basic with Ads,6.99,1,Mobile,PayPal,29,False,2026-02-24
SUB109201,2023-08-30,Indonesia,Southeast Asia,37,Female,Standard,15.49,2,Game Console,Gift Card,33,True,
SUB109202,2020-04-18,United Kingdom,Europe,32,Male,Standard,15.49,2,Smart TV,Carrier Billing,74,False,2022-01-08
SUB109203,2024-09-04,India,South Asia,30,Male,Premium,22.99,4,Mobile,PayPal,21,True,
SUB109204,2024-11-07,United States,North America,29,Male,Standard,15.49,2,Mobile,Credit Card,19,False,2025-08-06
SUB109205,2022-02-12,Canada,North America,38,Female,Premium,22.99,3,Mobile,Mobile Wallet,52,False,2024-09-27
SUB109206,2025-02-21,Brazil,Latin America,15,Undisclosed,Basic with Ads,6.99,1,Streaming Stick,Debit Card,15,True,
SUB109207,2023-02-01,United Kingdom,Europe,55,Female,Standard,15.49,1,Tablet,Mobile Wallet,40,True,
SUB109208,2023-03-21,United States,North America,26,Female,Premium,22.99,3,Mobile,Credit Card,38,True,
SUB109209,2023-10-01,France,Europe,43,Male,Standard,15.49,2,Laptop,Credit Card,32,True,
SUB109210,2021-09-15,Argentina,Latin America,37,Male,Standard,15.49,1,Mobile,Credit Card,57,True,
SUB109211,2025-07-02,United Kingdom,Europe,21,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,11,True,
SUB109212,2019-03-26,United States,North America,52,Male,Standard,15.49,2,Mobile,Credit Card,87,True,
SUB109213,2022-09-27,United States,North America,50,Female,Standard,15.49,1,Smart TV,Debit Card,44,True,
SUB109214,2022-04-05,United States,North America,15,Male,Standard,15.49,2,Mobile,Debit Card,50,True,
SUB109215,2025-11-26,France,Europe,35,Female,Premium,22.99,2,Mobile,Carrier Billing,6,True,
SUB109216,2025-09-18,Sweden,Europe,38,Male,Premium,22.99,2,Laptop,Credit Card,8,True,
SUB109217,2017-10-27,Egypt,Middle East,13,Female,Standard,15.49,1,Smart TV,Debit Card,104,True,
SUB109218,2020-03-04,Germany,Europe,13,Female,Standard,15.49,1,Mobile,Carrier Billing,76,True,
SUB109219,2025-11-04,United States,North America,25,Female,Standard,15.49,2,Mobile,Mobile Wallet,6,True,
SUB109220,2020-11-04,Thailand,Southeast Asia,18,Female,Standard,15.49,2,Smart TV,Credit Card,67,True,
SUB109221,2019-01-18,India,South Asia,22,Female,Standard,15.49,2,Laptop,Mobile Wallet,89,False,2024-05-12
SUB109222,2020-03-18,India,South Asia,18,Female,Standard,15.49,2,Laptop,Gift Card,75,True,
SUB109223,2025-09-26,Mexico,Latin America,34,Male,Basic with Ads,6.99,1,Mobile,Credit Card,8,True,
SUB109224,2019-12-04,United States,North America,24,Female,Premium,22.99,4,Smart TV,Credit Card,79,True,
SUB109225,2023-05-09,Canada,North America,50,Male,Basic with Ads,6.99,1,Tablet,Gift Card,37,True,
SUB109226,2019-08-19,Egypt,Middle East,38,Female,Basic with Ads,6.99,1,Laptop,Mobile Wallet,82,False,2024-09-21
SUB109227,2022-04-21,France,Europe,46,Female,Premium,22.99,4,Laptop,Mobile Wallet,50,True,
SUB109228,2025-10-09,Germany,Europe,14,Non-binary,Standard,15.49,2,Streaming Stick,PayPal,7,True,
SUB109229,2025-10-31,United Kingdom,Europe,27,Female,Premium,22.99,1,Tablet,Debit Card,7,False,2026-03-21
SUB109230,2019-11-18,United States,North America,37,Male,Standard,15.49,2,Game Console,Debit Card,79,False,2024-04-16
SUB109231,2019-11-10,Germany,Europe,41,Female,Standard,15.49,1,Tablet,Credit Card,79,True,
SUB109232,2022-03-28,Brazil,Latin America,27,Female,Premium,22.99,3,Laptop,Carrier Billing,50,True,
SUB109233,2022-06-06,Nigeria,Africa,29,Undisclosed,Standard,15.49,1,Laptop,PayPal,48,True,
SUB109234,2024-04-10,United States,North America,30,Male,Premium,22.99,1,Streaming Stick,Credit Card,26,False,2025-01-02
SUB109235,2023-06-21,India,South Asia,32,Male,Standard,15.49,1,Mobile,Mobile Wallet,35,True,
SUB109236,2016-05-24,India,South Asia,64,Female,Standard,15.49,2,Mobile,Credit Card,122,False,2023-01-05
SUB109237,2026-03-31,Mexico,Latin America,40,Male,Premium,22.99,1,Streaming Stick,Mobile Wallet,2,True,
SUB109238,2021-07-22,Germany,Europe,36,Male,Standard,15.49,1,Streaming Stick,PayPal,59,True,
SUB109239,2020-04-30,Indonesia,Southeast Asia,19,Female,Basic with Ads,6.99,1,Game Console,Credit Card,74,True,
SUB109240,2019-10-11,India,South Asia,19,Female,Basic with Ads,6.99,1,Mobile,Debit Card,80,True,
SUB109241,2023-03-02,South Korea,East Asia,33,Male,Standard,15.49,1,Laptop,Debit Card,39,False,2024-09-27
